年,週,就診類別,年齡別,county,NHIAcute,健保就診總人次
2015,27,門診,65+,桃園市,2716,69850
2015,27,門診,65+,高雄市,7779,149275
2015,27,門診,65+,基隆市,1137,20253
2015,27,門診,65+,連江縣,10,203
2015,27,門診,65+,雲林縣,1953,42413
2015,27,門診,65+,新北市,7678,127637
2015,27,門診,65+,新竹市,589,19731
2015,27,門診,65+,新竹縣,926,15521
2015,27,門診,65+,嘉義市,790,26032
2015,27,門診,65+,嘉義縣,1639,29679
2015,27,門診,65+,彰化縣,3032,64582
2015,27,門診,65+,澎湖縣,363,9103
2015,28,住院,0-4,台中市,2,206
2015,28,住院,0-4,台北市,2,252
2015,28,住院,0-4,台東縣,1,16
2015,28,住院,0-4,台南市,0,47
2015,28,住院,0-4,宜蘭縣,1,85
2015,28,住院,0-4,花蓮縣,2,35
2015,28,住院,0-4,金門縣,0,5
2015,28,住院,0-4,南投縣,0,23
2015,28,住院,0-4,屏東縣,0,12
2015,28,住院,0-4,苗栗縣,1,13
2015,28,住院,0-4,桃園市,0,238
2015,28,住院,0-4,高雄市,0,243
2015,28,住院,0-4,基隆市,0,39
2015,28,住院,0-4,雲林縣,1,27
2015,28,住院,0-4,新北市,2,134
2015,28,住院,0-4,新竹市,2,98
2015,28,住院,0-4,新竹縣,0,31
2015,28,住院,0-4,嘉義市,0,32
2015,28,住院,0-4,嘉義縣,0,51
2015,28,住院,0-4,彰化縣,1,175
2015,28,住院,15-24,台中市,0,275
2015,28,住院,15-24,台北市,1,428
2015,28,住院,15-24,台東縣,0,8
2015,28,住院,15-24,台南市,1,105
2015,28,住院,15-24,宜蘭縣,0,50
2015,28,住院,15-24,花蓮縣,0,54
2015,28,住院,15-24,金門縣,0,4
2015,28,住院,15-24,南投縣,0,22
2015,28,住院,15-24,屏東縣,0,29
2015,28,住院,15-24,苗栗縣,0,35
2015,28,住院,15-24,桃園市,3,309
2015,28,住院,15-24,高雄市,9,334
2015,28,住院,15-24,基隆市,1,31
2015,28,住院,15-24,雲林縣,2,37
2015,28,住院,15-24,新北市,7,191
2015,28,住院,15-24,新竹市,0,67
2015,28,住院,15-24,新竹縣,0,24
2015,28,住院,15-24,嘉義市,1,33
2015,28,住院,15-24,嘉義縣,0,37
2015,28,住院,15-24,彰化縣,0,130
2015,28,住院,15-24,澎湖縣,0,1
2015,28,住院,25-64,台中市,10,2658
2015,28,住院,25-64,台北市,24,5227
2015,28,住院,25-64,台東縣,1,199
2015,28,住院,25-64,台南市,1,1457
2015,28,住院,25-64,宜蘭縣,2,477
2015,28,住院,25-64,花蓮縣,1,461
2015,28,住院,25-64,金門縣,0,34
2015,28,住院,25-64,南投縣,2,196
2015,28,住院,25-64,屏東縣,1,302
2015,28,住院,25-64,苗栗縣,1,215
2015,28,住院,25-64,桃園市,13,2490
2015,28,住院,25-64,高雄市,34,3173
2015,28,住院,25-64,基隆市,10,390
2015,28,住院,25-64,連江縣,0,2
2015,28,住院,25-64,雲林縣,24,439
2015,28,住院,25-64,新北市,63,2043
2015,28,住院,25-64,新竹市,2,703
2015,28,住院,25-64,新竹縣,3,181
2015,28,住院,25-64,嘉義市,5,355
2015,28,住院,25-64,嘉義縣,0,571
2015,28,住院,25-64,彰化縣,5,1236
2015,28,住院,25-64,澎湖縣,0,16
2015,28,住院,5-14,台中市,0,153
2015,28,住院,5-14,台北市,0,212
2015,28,住院,5-14,台東縣,0,17
2015,28,住院,5-14,台南市,0,39
2015,28,住院,5-14,宜蘭縣,0,53
2015,28,住院,5-14,花蓮縣,0,25
2015,28,住院,5-14,金門縣,0,1
2015,28,住院,5-14,南投縣,0,14
2015,28,住院,5-14,屏東縣,0,19
2015,28,住院,5-14,苗栗縣,0,15
2015,28,住院,5-14,桃園市,0,181
2015,28,住院,5-14,高雄市,0,194
2015,28,住院,5-14,基隆市,0,17
2015,28,住院,5-14,雲林縣,0,15
2015,28,住院,5-14,新北市,0,80
2015,28,住院,5-14,新竹市,1,64
2015,28,住院,5-14,新竹縣,0,15
2015,28,住院,5-14,嘉義市,0,19
2015,28,住院,5-14,嘉義縣,0,36
2015,28,住院,5-14,彰化縣,0,109
2015,28,住院,5-14,澎湖縣,0,1
2015,28,住院,65+,台中市,2,1391
2015,28,住院,65+,台北市,9,3165
2015,28,住院,65+,台東縣,0,121
2015,28,住院,65+,台南市,0,814
2015,28,住院,65+,宜蘭縣,0,383
2015,28,住院,65+,花蓮縣,0,302
2015,28,住院,65+,金門縣,2,28
2015,28,住院,65+,南投縣,0,172
2015,28,住院,65+,屏東縣,0,204
2015,28,住院,65+,苗栗縣,1,228
2015,28,住院,65+,桃園市,0,1406
2015,28,住院,65+,高雄市,4,1779
2015,28,住院,65+,基隆市,0,330
2015,28,住院,65+,雲林縣,0,435
2015,28,住院,65+,新北市,3,1130
2015,28,住院,65+,新竹市,3,392
2015,28,住院,65+,新竹縣,1,144
2015,28,住院,65+,嘉義市,0,162
2015,28,住院,65+,嘉義縣,0,554
2015,28,住院,65+,彰化縣,0,931
2015,28,住院,65+,澎湖縣,0,11
2015,28,門診,0-4,台中市,6559,40551
2015,28,門診,0-4,台北市,4753,24079
2015,28,門診,0-4,台東縣,537,1470
2015,28,門診,0-4,台南市,3343,21914
2015,28,門診,0-4,宜蘭縣,1940,5163
2015,28,門診,0-4,花蓮縣,825,3567
2015,28,門診,0-4,金門縣,161,789
2015,28,門診,0-4,南投縣,1295,5838
2015,28,門診,0-4,屏東縣,1675,8298
2015,28,門診,0-4,苗栗縣,1239,5834
2015,28,門診,0-4,桃園市,5755,27210
2015,28,門診,0-4,高雄市,6091,30833
2015,28,門診,0-4,基隆市,555,3484
2015,28,門診,0-4,連江縣,9,48
2015,28,門診,0-4,雲林縣,1418,7698
2015,28,門診,0-4,新北市,11550,49835
2015,28,門診,0-4,新竹市,1344,8795
2015,28,門診,0-4,新竹縣,1949,7170
2015,28,門診,0-4,嘉義市,725,5216
2015,28,門診,0-4,嘉義縣,699,2993
2015,28,門診,0-4,彰化縣,3195,17219
2015,28,門診,0-4,澎湖縣,99,1064
2015,28,門診,15-24,台中市,3402,46960
2015,28,門診,15-24,台北市,2608,38420
2015,28,門診,15-24,台東縣,244,2234
2015,28,門診,15-24,台南市,1755,26315
2015,28,門診,15-24,宜蘭縣,548,5640
2015,28,門診,15-24,花蓮縣,346,4111
2015,28,門診,15-24,金門縣,172,1172
2015,28,門診,15-24,南投縣,634,5803
2015,28,門診,15-24,屏東縣,955,9429
2015,28,門診,15-24,苗栗縣,535,5859
2015,28,門診,15-24,桃園市,2188,30230
2015,28,門診,15-24,高雄市,3309,39408
2015,28,門診,15-24,基隆市,347,5024
2015,28,門診,15-24,連江縣,14,213
2015,28,門診,15-24,雲林縣,667,8461
2015,28,門診,15-24,新北市,4536,50525
2015,28,門診,15-24,新竹市,463,7978
2015,28,門診,15-24,新竹縣,623,5678
2015,28,門診,15-24,嘉義市,347,7038
2015,28,門診,15-24,嘉義縣,445,4029
2015,28,門診,15-24,彰化縣,1298,17864
2015,28,門診,15-24,澎湖縣,123,1756
2015,28,門診,25-64,台中市,18534,319484
2015,28,門診,25-64,台北市,16008,343666
2015,28,門診,25-64,台東縣,1286,18220
2015,28,門診,25-64,台南市,10611,211776
2015,28,門診,25-64,宜蘭縣,2933,41814
2015,28,門診,25-64,花蓮縣,1898,34529
2015,28,門診,25-64,金門縣,632,7119
2015,28,門診,25-64,南投縣,3388,45755
2015,28,門診,25-64,屏東縣,4994,77321
2015,28,門診,25-64,苗栗縣,3216,44643
2015,28,門診,25-64,桃園市,11545,217039
2015,28,門診,25-64,高雄市,20172,318615
2015,28,門診,25-64,基隆市,2626,42419
2015,28,門診,25-64,連江縣,37,707
2015,28,門診,25-64,雲林縣,4016,66259
2015,28,門診,25-64,新北市,29289,393176
2015,28,門診,25-64,新竹市,2461,58500
2015,28,門診,25-64,新竹縣,3355,38588
2015,28,門診,25-64,嘉義市,2080,51176
2015,28,門診,25-64,嘉義縣,2764,36424
2015,28,門診,25-64,彰化縣,7563,126822
2015,28,門診,25-64,澎湖縣,653,14057
2015,28,門診,5-14,台中市,6165,48799
2015,28,門診,5-14,台北市,4435,34121
2015,28,門診,5-14,台東縣,632,2140
2015,28,門診,5-14,台南市,3614,26737
2015,28,門診,5-14,宜蘭縣,1675,6558
2015,28,門診,5-14,花蓮縣,890,4556
2015,28,門診,5-14,金門縣,272,1195
2015,28,門診,5-14,南投縣,1396,7943
2015,28,門診,5-14,屏東縣,1729,10425
2015,28,門診,5-14,苗栗縣,1260,6669
2015,28,門診,5-14,桃園市,4556,32918
2015,28,門診,5-14,高雄市,6795,39552
2015,28,門診,5-14,基隆市,517,4345
2015,28,門診,5-14,連江縣,10,50
2015,28,門診,5-14,雲林縣,1527,10262
2015,28,門診,5-14,新北市,9436,56962
2015,28,門診,5-14,新竹市,1024,8985
2015,28,門診,5-14,新竹縣,1664,8215
2015,28,門診,5-14,嘉義市,746,6998
2015,28,門診,5-14,嘉義縣,957,4665
2015,28,門診,5-14,彰化縣,3104,21705
2015,28,門診,5-14,澎湖縣,134,1774
2015,28,門診,65+,台中市,5425,121727
2015,28,門診,65+,台北市,5701,181479
2015,28,門診,65+,台東縣,676,11553
2015,28,門診,65+,台南市,3577,102354
2015,28,門診,65+,宜蘭縣,1154,26593
2015,28,門診,65+,花蓮縣,715,19593
2015,28,門診,65+,金門縣,210,3027
2015,28,門診,65+,南投縣,1406,28239
2015,28,門診,65+,屏東縣,2460,50051
2015,28,門診,65+,苗栗縣,1117,26331
2015,28,門診,65+,桃園市,3078,81875
2015,28,門診,65+,高雄市,7119,149480
2015,28,門診,65+,基隆市,1227,22848
2015,28,門診,65+,連江縣,4,214
2015,28,門診,65+,雲林縣,1621,42344
2015,28,門診,65+,新北市,7793,140461
2015,28,門診,65+,新竹市,622,20838
2015,28,門診,65+,新竹縣,754,15457
2015,28,門診,65+,嘉義市,810,26043
2015,28,門診,65+,嘉義縣,1490,29473
2015,28,門診,65+,彰化縣,2793,65009
2015,28,門診,65+,澎湖縣,313,8702
2015,29,住院,0-4,台中市,1,183
2015,29,住院,0-4,台北市,3,239
2015,29,住院,0-4,台東縣,1,20
2015,29,住院,0-4,台南市,0,47
2015,29,住院,0-4,宜蘭縣,0,90
2015,29,住院,0-4,花蓮縣,1,25
2015,29,住院,0-4,金門縣,0,5
2015,29,住院,0-4,南投縣,1,19
2015,29,住院,0-4,屏東縣,0,9
2015,29,住院,0-4,苗栗縣,0,7
2015,29,住院,0-4,桃園市,0,243
2015,29,住院,0-4,高雄市,0,234
2015,29,住院,0-4,基隆市,0,32
2015,29,住院,0-4,雲林縣,0,13
2015,29,住院,0-4,新北市,2,112
2015,29,住院,0-4,新竹市,0,110
2015,29,住院,0-4,新竹縣,0,19
2015,29,住院,0-4,嘉義市,0,21
2015,29,住院,0-4,嘉義縣,0,46
2015,29,住院,0-4,彰化縣,1,188
2015,29,住院,15-24,台中市,1,277
2015,29,住院,15-24,台北市,0,396
2015,29,住院,15-24,台東縣,0,17
2015,29,住院,15-24,台南市,0,93
2015,29,住院,15-24,宜蘭縣,0,53
2015,29,住院,15-24,花蓮縣,0,57
2015,29,住院,15-24,金門縣,0,2
2015,29,住院,15-24,南投縣,0,16
2015,29,住院,15-24,屏東縣,1,30
2015,29,住院,15-24,苗栗縣,0,24
2015,29,住院,15-24,桃園市,3,289
2015,29,住院,15-24,高雄市,2,337
2015,29,住院,15-24,基隆市,1,25
2015,29,住院,15-24,雲林縣,1,36
2015,29,住院,15-24,新北市,9,185
2015,29,住院,15-24,新竹市,0,71
2015,29,住院,15-24,新竹縣,0,22
2015,29,住院,15-24,嘉義市,3,39
2015,29,住院,15-24,嘉義縣,0,39
2015,29,住院,15-24,彰化縣,1,135
2015,29,住院,15-24,澎湖縣,0,5
2015,29,住院,25-64,台中市,14,2695
2015,29,住院,25-64,台北市,33,5182
2015,29,住院,25-64,台東縣,1,213
2015,29,住院,25-64,台南市,4,1474
2015,29,住院,25-64,宜蘭縣,0,466
2015,29,住院,25-64,花蓮縣,0,446
2015,29,住院,25-64,金門縣,0,27
2015,29,住院,25-64,南投縣,6,193
2015,29,住院,25-64,屏東縣,2,290
2015,29,住院,25-64,苗栗縣,0,244
2015,29,住院,25-64,桃園市,11,2559
2015,29,住院,25-64,高雄市,46,3181
2015,29,住院,25-64,基隆市,9,381
2015,29,住院,25-64,連江縣,0,1
2015,29,住院,25-64,雲林縣,21,450
2015,29,住院,25-64,新北市,74,2091
2015,29,住院,25-64,新竹市,2,691
2015,29,住院,25-64,新竹縣,1,192
2015,29,住院,25-64,嘉義市,15,347
2015,29,住院,25-64,嘉義縣,0,560
2015,29,住院,25-64,彰化縣,9,1239
2015,29,住院,25-64,澎湖縣,0,19
2015,29,住院,5-14,台中市,0,143
2015,29,住院,5-14,台北市,1,210
2015,29,住院,5-14,台東縣,0,8
2015,29,住院,5-14,台南市,0,50
2015,29,住院,5-14,宜蘭縣,0,54
2015,29,住院,5-14,花蓮縣,0,17
2015,29,住院,5-14,金門縣,0,1
2015,29,住院,5-14,南投縣,0,29
2015,29,住院,5-14,屏東縣,0,15
2015,29,住院,5-14,苗栗縣,0,14
2015,29,住院,5-14,桃園市,0,163
2015,29,住院,5-14,高雄市,0,156
2015,29,住院,5-14,基隆市,0,21
2015,29,住院,5-14,雲林縣,0,10
2015,29,住院,5-14,新北市,0,58
2015,29,住院,5-14,新竹市,0,45
2015,29,住院,5-14,新竹縣,0,14
2015,29,住院,5-14,嘉義市,0,15
2015,29,住院,5-14,嘉義縣,0,28
2015,29,住院,5-14,彰化縣,1,94
2015,29,住院,65+,台中市,0,1426
2015,29,住院,65+,台北市,12,3099
2015,29,住院,65+,台東縣,0,156
2015,29,住院,65+,台南市,1,772
2015,29,住院,65+,宜蘭縣,0,388
2015,29,住院,65+,花蓮縣,1,290
2015,29,住院,65+,金門縣,0,23
2015,29,住院,65+,南投縣,0,151
2015,29,住院,65+,屏東縣,1,200
2015,29,住院,65+,苗栗縣,0,221
2015,29,住院,65+,桃園市,1,1290
2015,29,住院,65+,高雄市,8,1793
2015,29,住院,65+,基隆市,1,326
2015,29,住院,65+,連江縣,0,1
2015,29,住院,65+,雲林縣,1,440
2015,29,住院,65+,新北市,3,1148
2015,29,住院,65+,新竹市,0,417
2015,29,住院,65+,新竹縣,1,100
2015,29,住院,65+,嘉義市,0,174
2015,29,住院,65+,嘉義縣,0,527
2015,29,住院,65+,彰化縣,1,945
2015,29,住院,65+,澎湖縣,0,6
2015,29,門診,0-4,台中市,6866,41000
2015,29,門診,0-4,台北市,4696,23057
2015,29,門診,0-4,台東縣,533,1423
2015,29,門診,0-4,台南市,3463,21838
2015,29,門診,0-4,宜蘭縣,1880,4897
2015,29,門診,0-4,花蓮縣,768,3655
2015,29,門診,0-4,金門縣,161,759
2015,29,門診,0-4,南投縣,1343,5662
2015,29,門診,0-4,屏東縣,1593,8278
2015,29,門診,0-4,苗栗縣,1410,5939
2015,29,門診,0-4,桃園市,5754,26955
2015,29,門診,0-4,高雄市,5988,30600
2015,29,門診,0-4,基隆市,559,3289
2015,29,門診,0-4,連江縣,11,38
2015,29,門診,0-4,雲林縣,1510,7888
2015,29,門診,0-4,新北市,11306,47805
2015,29,門診,0-4,新竹市,1415,8644
2015,29,門診,0-4,新竹縣,1940,7098
2015,29,門診,0-4,嘉義市,815,5362
2015,29,門診,0-4,嘉義縣,607,2939
2015,29,門診,0-4,彰化縣,3287,17746
2015,29,門診,0-4,澎湖縣,117,1011
2015,29,門診,15-24,台中市,3701,48089
2015,29,門診,15-24,台北市,2536,37157
2015,29,門診,15-24,台東縣,244,2139
2015,29,門診,15-24,台南市,1808,25758
2015,29,門診,15-24,宜蘭縣,574,5769
2015,29,門診,15-24,花蓮縣,364,4173
2015,29,門診,15-24,金門縣,115,1044
2015,29,門診,15-24,南投縣,595,5684
2015,29,門診,15-24,屏東縣,944,9354
2015,29,門診,15-24,苗栗縣,574,5707
2015,29,門診,15-24,桃園市,2137,29194
2015,29,門診,15-24,高雄市,3420,39133
2015,29,門診,15-24,基隆市,369,4789
2015,29,門診,15-24,連江縣,14,208
2015,29,門診,15-24,雲林縣,722,8327
2015,29,門診,15-24,新北市,4417,48208
2015,29,門診,15-24,新竹市,442,7931
2015,29,門診,15-24,新竹縣,660,5646
2015,29,門診,15-24,嘉義市,397,6974
2015,29,門診,15-24,嘉義縣,449,3975
2015,29,門診,15-24,彰化縣,1439,17727
2015,29,門診,15-24,澎湖縣,86,1701
2015,29,門診,25-64,台中市,19330,319264
2015,29,門診,25-64,台北市,15024,335299
2015,29,門診,25-64,台東縣,1219,18281
2015,29,門診,25-64,台南市,10667,209370
2015,29,門診,25-64,宜蘭縣,2875,40816
2015,29,門診,25-64,花蓮縣,1953,34306
2015,29,門診,25-64,金門縣,520,7294
2015,29,門診,25-64,南投縣,3281,44447
2015,29,門診,25-64,屏東縣,5121,76759
2015,29,門診,25-64,苗栗縣,3428,44025
2015,29,門診,25-64,桃園市,11396,212604
2015,29,門診,25-64,高雄市,20360,316439
2015,29,門診,25-64,基隆市,2598,41664
2015,29,門診,25-64,連江縣,31,784
2015,29,門診,25-64,雲林縣,4320,66056
2015,29,門診,25-64,新北市,27569,377101
2015,29,門診,25-64,新竹市,2404,57807
2015,29,門診,25-64,新竹縣,3550,38325
2015,29,門診,25-64,嘉義市,2260,51220
2015,29,門診,25-64,嘉義縣,2681,35895
2015,29,門診,25-64,彰化縣,8111,126675
2015,29,門診,25-64,澎湖縣,619,14220
2015,29,門診,5-14,台中市,6452,49559
2015,29,門診,5-14,台北市,4345,32898
2015,29,門診,5-14,台東縣,609,2134
2015,29,門診,5-14,台南市,3685,25914
2015,29,門診,5-14,宜蘭縣,1620,6218
2015,29,門診,5-14,花蓮縣,862,4587
2015,29,門診,5-14,金門縣,174,1099
2015,29,門診,5-14,南投縣,1374,7569
2015,29,門診,5-14,屏東縣,1787,10453
2015,29,門診,5-14,苗栗縣,1272,6508
2015,29,門診,5-14,桃園市,4538,31742
2015,29,門診,5-14,高雄市,6812,39301
2015,29,門診,5-14,基隆市,494,4363
2015,29,門診,5-14,連江縣,11,40
2015,29,門診,5-14,雲林縣,1662,10397
2015,29,門診,5-14,新北市,9373,54469
2015,29,門診,5-14,新竹市,1121,9387
2015,29,門診,5-14,新竹縣,1711,8250
2015,29,門診,5-14,嘉義市,752,6777
2015,29,門診,5-14,嘉義縣,900,4555
2015,29,門診,5-14,彰化縣,3291,22233
2015,29,門診,5-14,澎湖縣,145,1802
2015,29,門診,65+,台中市,5424,122070
2015,29,門診,65+,台北市,5296,175703
2015,29,門診,65+,台東縣,713,11653
2015,29,門診,65+,台南市,3781,103261
2015,29,門診,65+,宜蘭縣,1130,26255
2015,29,門診,65+,花蓮縣,693,19645
2015,29,門診,65+,金門縣,175,3277
2015,29,門診,65+,南投縣,1441,27907
2015,29,門診,65+,屏東縣,2584,49642
2015,29,門診,65+,苗栗縣,1209,26647
2015,29,門診,65+,桃園市,2937,79714
2015,29,門診,65+,高雄市,7196,148129
2015,29,門診,65+,基隆市,1181,22116
2015,29,門診,65+,連江縣,8,252
2015,29,門診,65+,雲林縣,1747,41323
2015,29,門診,65+,新北市,7416,134664
2015,29,門診,65+,新竹市,576,20225
2015,29,門診,65+,新竹縣,809,15647
2015,29,門診,65+,嘉義市,800,26152
2015,29,門診,65+,嘉義縣,1572,29024
2015,29,門診,65+,彰化縣,2824,64644
2015,29,門診,65+,澎湖縣,299,8847
2015,30,住院,0-4,台中市,1,200
2015,30,住院,0-4,台北市,10,265
2015,30,住院,0-4,台東縣,0,18
2015,30,住院,0-4,台南市,0,43
2015,30,住院,0-4,宜蘭縣,0,81
2015,30,住院,0-4,花蓮縣,1,30
2015,30,住院,0-4,金門縣,0,2
2015,30,住院,0-4,南投縣,0,23
2015,30,住院,0-4,屏東縣,0,20
2015,30,住院,0-4,苗栗縣,0,18
2015,30,住院,0-4,桃園市,2,244
2015,30,住院,0-4,高雄市,1,243
2015,30,住院,0-4,基隆市,0,29
2015,30,住院,0-4,雲林縣,2,24
2015,30,住院,0-4,新北市,0,119
2015,30,住院,0-4,新竹市,1,97
2015,30,住院,0-4,新竹縣,0,34
2015,30,住院,0-4,嘉義市,0,17
2015,30,住院,0-4,嘉義縣,0,48
2015,30,住院,0-4,彰化縣,1,194
2015,30,住院,15-24,台中市,1,268
2015,30,住院,15-24,台北市,5,393
2015,30,住院,15-24,台東縣,0,19
2015,30,住院,15-24,台南市,1,115
2015,30,住院,15-24,宜蘭縣,0,46
2015,30,住院,15-24,花蓮縣,0,50
2015,30,住院,15-24,金門縣,0,4
2015,30,住院,15-24,南投縣,2,25
2015,30,住院,15-24,屏東縣,0,33
2015,30,住院,15-24,苗栗縣,0,28
2015,30,住院,15-24,桃園市,2,266
2015,30,住院,15-24,高雄市,5,328
2015,30,住院,15-24,基隆市,3,37
2015,30,住院,15-24,連江縣,0,1
2015,30,住院,15-24,雲林縣,4,29
2015,30,住院,15-24,新北市,6,177
2015,30,住院,15-24,新竹市,1,66
2015,30,住院,15-24,新竹縣,0,15
2015,30,住院,15-24,嘉義市,5,30
2015,30,住院,15-24,嘉義縣,0,32
2015,30,住院,15-24,彰化縣,3,125
2015,30,住院,25-64,台中市,7,2531
2015,30,住院,25-64,台北市,37,5195
2015,30,住院,25-64,台東縣,1,217
2015,30,住院,25-64,台南市,3,1434
2015,30,住院,25-64,宜蘭縣,2,519
2015,30,住院,25-64,花蓮縣,0,429
2015,30,住院,25-64,金門縣,0,25
2015,30,住院,25-64,南投縣,2,189
2015,30,住院,25-64,屏東縣,1,292
2015,30,住院,25-64,苗栗縣,1,209
2015,30,住院,25-64,桃園市,6,2526
2015,30,住院,25-64,高雄市,40,3139
2015,30,住院,25-64,基隆市,22,390
2015,30,住院,25-64,連江縣,0,1
2015,30,住院,25-64,雲林縣,25,416
2015,30,住院,25-64,新北市,75,2008
2015,30,住院,25-64,新竹市,3,622
2015,30,住院,25-64,新竹縣,0,147
2015,30,住院,25-64,嘉義市,6,350
2015,30,住院,25-64,嘉義縣,0,557
2015,30,住院,25-64,彰化縣,11,1291
2015,30,住院,25-64,澎湖縣,0,8
2015,30,住院,5-14,台中市,0,145
2015,30,住院,5-14,台北市,1,233
2015,30,住院,5-14,台東縣,1,9
2015,30,住院,5-14,台南市,0,48
2015,30,住院,5-14,宜蘭縣,0,54
2015,30,住院,5-14,花蓮縣,1,26
2015,30,住院,5-14,南投縣,0,18
2015,30,住院,5-14,屏東縣,0,10
2015,30,住院,5-14,苗栗縣,0,16
2015,30,住院,5-14,桃園市,0,148
2015,30,住院,5-14,高雄市,0,167
2015,30,住院,5-14,基隆市,0,20
2015,30,住院,5-14,雲林縣,0,8
2015,30,住院,5-14,新北市,0,63
2015,30,住院,5-14,新竹市,0,32
2015,30,住院,5-14,新竹縣,0,12
2015,30,住院,5-14,嘉義市,0,12
2015,30,住院,5-14,嘉義縣,0,27
2015,30,住院,5-14,彰化縣,1,102
2015,30,住院,5-14,澎湖縣,0,2
2015,30,住院,65+,台中市,3,1464
2015,30,住院,65+,台北市,11,3143
2015,30,住院,65+,台東縣,0,140
2015,30,住院,65+,台南市,2,741
2015,30,住院,65+,宜蘭縣,0,346
2015,30,住院,65+,花蓮縣,0,309
2015,30,住院,65+,金門縣,0,19
2015,30,住院,65+,南投縣,1,147
2015,30,住院,65+,屏東縣,0,176
2015,30,住院,65+,苗栗縣,0,209
2015,30,住院,65+,桃園市,1,1337
2015,30,住院,65+,高雄市,9,1778
2015,30,住院,65+,基隆市,1,289
2015,30,住院,65+,連江縣,0,4
2015,30,住院,65+,雲林縣,0,376
2015,30,住院,65+,新北市,0,1110
2015,30,住院,65+,新竹市,2,366
2015,30,住院,65+,新竹縣,0,105
2015,30,住院,65+,嘉義市,0,185
2015,30,住院,65+,嘉義縣,0,519
2015,30,住院,65+,彰化縣,2,931
2015,30,住院,65+,澎湖縣,0,5
2015,30,門診,0-4,台中市,7078,40352
2015,30,門診,0-4,台北市,4765,23406
2015,30,門診,0-4,台東縣,463,1359
2015,30,門診,0-4,台南市,3592,21799
2015,30,門診,0-4,宜蘭縣,1944,4983
2015,30,門診,0-4,花蓮縣,839,3543
2015,30,門診,0-4,金門縣,108,695
2015,30,門診,0-4,南投縣,1544,5696
2015,30,門診,0-4,屏東縣,1716,8418
2015,30,門診,0-4,苗栗縣,1415,5884
2015,30,門診,0-4,桃園市,6037,26349
2015,30,門診,0-4,高雄市,6554,30994
2015,30,門診,0-4,基隆市,551,3376
2015,30,門診,0-4,連江縣,3,21
2015,30,門診,0-4,雲林縣,1548,7517
